¦C¼Æ,pin_package,bd_id,product,da_out,da_act,wb_out,wb_act,cure_out,cure_act,
600,	WLCSP       ,	ENG                 ,	000IABW031               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
601,	WLCSP       ,	                    ,	000IABW108               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
602,	WLCSP       ,	                    ,	000IABW115               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
603,	WLCSP       ,	                    ,	000IABW152               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
604,	QFN-36AB1   ,	ABW036AB1004A       ,	036ABBW009               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
605,	MAT         ,	,	0008WPRT005              ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
606,	FCQFN-08OK2D,	ANI008OK2001A       ,	008OKNI038               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
607,	FCQFN-08OK2D,	ANI008OK2001A       ,	008OKNI043               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
608,	FCQFN-08OK2D,	ANI008OK2001A       ,	008OKNI048               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
609,	FCQFN-08OK2D,	ANI008OK2001A       ,	008OKNI056               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
610,	FCDFN-08YZ2A,	ANI008YZ1001D       ,	008YZNI036               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
611,	QFN-10YK2A  ,	ANI010YK3001A       ,	010YKNI038               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
612,	QFN-10YK2A  ,	ANI010YK3005A       ,	010YKNI052               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
613,	DFN-12Y12A  ,	ANI012Y11002C       ,	012Y1NI061               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
614,	FCQFN-12Y32D,	ANI012Y32002D       ,	012Y3NI003               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
615,	FCQFN-12Y32D,	ANI012Y32002D       ,	012Y3NI092               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
616,	FCQFN-12Y32D,	ANI012Y32002D       ,	012Y3NI124               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
617,	FCQFN-12Y32D,	ANI012Y32001B       ,	012Y3NI159               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
618,	FCQFN-12Y32D,	ANI012Y32001B       ,	012Y3NI167               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
