wrto_route,wrto_oper,wrto_seq_num,wrto_opr_shrt_desc
QFNS283,2435,32,P/P
QFNS283,2472,33,PKC
QFNS283,2480,34,PACK
QFNS283,2490,35,SHIP
QFNS288,2000,1,IQC
QFNS288,2003,2,TPM
QFNS288,2005,3,TAPING
QFNS288,2010,4,LAPPING
QFNS288,2020,5,A21 QUEUE
QFNS288,2030,6,W/M
QFNS288,2040,7,D/S
QFNS288,2050,8,A31
QFNS288,2060,9,2IP
QFNS288,2070,10,D/A
QFNS288,2080,11,D/A CURE
QFNS288,2150,12,PLASMA
QFNS288,2090,13,POST D/A Q
QFNS288,2200,14,W/B
QFNS288,2205,15,A41
QFNS288,2209,16,BMP
QFNS288,2210,17,3IP
QFNS288,2230,18,M/D QUEUE
QFNS288,2251,19,PLASMA
QFNS288,2260,20,PMT
QFNS288,2300,21,M/D
QFNS288,2302,22,DF
QFNS288,2330,23,PMC
QFNS288,6008,24,SLB
QFNS288,2403,25,C/D
QFNS288,2410,26,S/P
QFNS288,2420,27,SP-I
QFNS288,2470,28,4IP
QFNS288,2425,29,INK CURE
QFNS288,2320,30,T/M
QFNS288,2430,31,F/S
QFNS288,2435,32,P/P
QFNS288,2472,33,PKC
QFNS288,2480,34,PACK
QFNS288,2490,35,SHIP
QFNS304,2000,1,IQC
QFNS304,2003,2,TPM
QFNS304,2005,3,TAPING
QFNS304,2010,4,LAPPING
QFNS304,2020,5,A21 QUEUE
QFNS304,2030,6,W/M
QFNS304,2040,7,D/S
QFNS304,2050,8,A31
QFNS304,2056,9,AOI
QFNS304,2059,10,AOIR
QFNS304,2060,11,2IP
QFNS304,2061,12,UV
QFNS304,2070,13,D/A
QFNS304,2080,14,D/A CURE
QFNS304,2150,15,PLASMA
QFNS304,2090,16,POST D/A Q
QFNS304,2200,17,W/B
QFNS304,2209,18,BMP
QFNS304,2210,19,3IP
QFNS304,2230,20,M/D QUEUE
QFNS304,2251,21,PLASMA
QFNS304,2260,22,PMT
QFNS304,2300,23,M/D
QFNS304,2302,24,DF
QFNS304,2330,25,PMC
QFNS304,6008,26,SLB
QFNS304,2403,27,C/D
QFNS304,2410,28,S/P
QFNS304,2420,29,SP-I
QFNS304,2425,30,INK CURE
QFNS304,2320,31,T/M
QFNS304,2430,32,F/S
QFNS304,2435,33,P/P
QFNS304,2460,34,F/V
QFNS304,2470,35,4IP
QFNS304,2480,36,PACK
QFNS304,2490,37,SHIP
QFNS382,2000,1,IQC
QFNS382,2003,2,TPM
QFNS382,2005,3,TAPING
QFNS382,2010,4,LAPPING
QFNS382,2020,5,A21 QUEUE
QFNS382,2030,6,W/M
QFNS382,2040,7,D/S
QFNS382,2050,8,A31
QFNS382,2060,9,2IP
QFNS382,2070,10,D/A
QFNS382,2080,11,D/A CURE
QFNS382,2150,12,PLASMA
QFNS382,2090,13,POST D/A Q
QFNS382,2200,14,W/B
QFNS382,2209,15,BMP
QFNS382,2210,16,3IP
QFNS382,2230,17,M/D QUEUE
QFNS382,2251,18,PLASMA
QFNS382,2260,19,PMT
QFNS382,2300,20,M/D
QFNS382,2302,21,DF
QFNS382,2330,22,PMC
QFNS382,2403,23,C/D
QFNS382,2410,24,S/P
QFNS382,2420,25,SP-I
QFNS382,2470,26,4IP
QFNS382,2425,27,INK CURE
QFNS382,2320,28,T/M
QFNS382,2430,29,F/S
QFNS382,2435,30,P/P
QFNS382,2472,31,PKC
QFNS382,2480,32,PACK
QFNS382,2490,33,SHIP
QFNS384,2000,1,IQC
QFNS384,2003,2,TPM
QFNS384,2005,3,TAPING
QFNS384,2010,4,LAPPING
QFNS384,2020,5,A21 QUEUE
QFNS384,2030,6,W/M
QFNS384,2040,7,D/S
QFNS384,2050,8,A31
QFNS384,2060,9,2IP
QFNS384,2061,10,UV
QFNS384,2070,11,D/A
QFNS384,2080,12,D/A CURE
QFNS384,2150,13,PLASMA
QFNS384,2090,14,POST D/A Q
QFNS384,2200,15,W/B
QFNS384,2209,16,BMP
QFNS384,2210,17,3IP
QFNS384,2251,18,PLASMA
QFNS384,2260,19,PMT
QFNS384,2230,20,M/D QUEUE
QFNS384,2300,21,M/D
QFNS384,2302,22,DF
QFNS384,2330,23,PMC
QFNS384,2403,24,C/D
QFNS384,2406,25,IDTP
QFNS384,2410,26,S/P
QFNS384,2420,27,SP-I
QFNS384,2425,28,INK CURE
QFNS384,2320,29,T/M
QFNS384,2430,30,F/S
QFNS384,2435,31,P/P
QFNS384,2472,32,PKC
QFNS384,2480,33,PACK
QFNS384,2490,34,SHIP
QFNS386,2000,1,IQC
QFNS386,2003,2,TPM
QFNS386,2005,3,TAPING
QFNS386,2010,4,LAPPING
QFNS386,2020,5,A21 QUEUE
QFNS386,2030,6,W/M
QFNS386,2040,7,D/S
QFNS386,2050,8,A31
QFNS386,2056,9,AOI
QFNS386,2059,10,AOIR
QFNS386,2060,11,2IP
QFNS386,2061,12,UV
QFNS386,2070,13,D/A
QFNS386,2080,14,D/A CURE
QFNS386,2150,15,PLASMA
QFNS386,2090,16,POST D/A Q
QFNS386,2200,17,W/B
QFNS386,2209,18,BMP
QFNS386,2210,19,3IP
QFNS386,2251,20,PLASMA
QFNS386,2260,21,PMT
QFNS386,2230,22,M/D QUEUE
QFNS386,2300,23,M/D
QFNS386,2302,24,DF
QFNS386,2330,25,PMC
QFNS386,2403,26,C/D
QFNS386,2410,27,S/P
QFNS386,2420,28,SP-I
QFNS386,2425,29,INK CURE
QFNS386,2320,30,T/M
QFNS386,2430,31,F/S
QFNS386,2435,32,P/P
QFNS386,2472,33,PKC
QFNS386,2480,34,PACK
QFNS386,2490,35,SHIP
QFNS482,2000,1,IQC
QFNS482,2003,2,TPM
QFNS482,2005,3,TAPING
QFNS482,2010,4,LAPPING
QFNS482,2020,5,A21 QUEUE
QFNS482,2030,6,W/M
QFNS482,2040,7,D/S
QFNS482,2050,8,A31
QFNS482,2060,9,2IP
QFNS482,2070,10,D/A
QFNS482,2080,11,D/A CURE
QFNS482,2150,12,PLASMA
QFNS482,2090,13,POST D/A Q
QFNS482,2200,14,W/B
QFNS482,2209,15,BMP
QFNS482,2210,16,3IP
QFNS482,2230,17,M/D QUEUE
QFNS482,2251,18,PLASMA
QFNS482,2260,19,PMT
QFNS482,2300,20,M/D
QFNS482,2302,21,DF
QFNS482,2330,22,PMC
QFNS482,6008,23,SLB
QFNS482,2403,24,C/D
QFNS482,2410,25,S/P
QFNS482,2420,26,SP-I
QFNS482,2470,27,4IP
QFNS482,2425,28,INK CURE
QFNS482,2320,29,T/M
QFNS482,2430,30,F/S
QFNS482,2435,31,P/P
QFNS482,2472,32,PKC
QFNS482,2480,33,PACK
QFNS482,2490,34,SHIP
QFNS545,2000,1,IQC
QFNS545,2003,2,TPM
QFNS545,2005,3,TAPING
QFNS545,2010,4,LAPPING
QFNS545,2020,5,A21 QUEUE
QFNS545,2030,6,W/M
QFNS545,2040,7,D/S
QFNS545,2050,8,A31
QFNS545,2060,9,2IP
QFNS545,2061,10,UV
QFNS545,2070,11,D/A
QFNS545,2080,12,D/A CURE
QFNS545,2150,13,PLASMA
QFNS545,2090,14,POST D/A Q
QFNS545,2200,15,W/B
QFNS545,2209,16,BMP
QFNS545,2210,17,3IP
QFNS545,2230,18,M/D QUEUE
QFNS545,2251,19,PLASMA
QFNS545,2260,20,PMT
QFNS545,2300,21,M/D
QFNS545,2302,22,DF
QFNS545,2330,23,PMC
QFNS545,6008,24,SLB
QFNS545,2403,25,C/D
QFNS545,2410,26,S/P
QFNS545,2420,27,SP-I
QFNS545,2425,28,INK CURE
QFNS545,2320,29,T/M
QFNS545,2430,30,F/S
QFNS545,2435,31,P/P
QFNS545,2460,32,F/V
QFNS545,2470,33,4IP
QFNS545,2480,34,PACK
QFNS545,2490,35,SHIP
QFNS556,2000,1,IQC
QFNS556,2003,2,TPM
QFNS556,2005,3,TAPING
QFNS556,2010,4,LAPPING
QFNS556,2020,5,A21 QUEUE
QFNS556,2030,6,W/M
QFNS556,2040,7,D/S
QFNS556,2050,8,A31
QFNS556,2056,9,AOI
QFNS556,2059,10,AOIR
QFNS556,2060,11,2IP
QFNS556,2061,12,UV
QFNS556,2070,13,D/A
QFNS556,2415,14,IR
QFNS556,2206,15,A51
QFNS556,2230,16,M/D QUEUE
QFNS556,2251,17,PLASMA
QFNS556,2260,18,PMT
QFNS556,2300,19,M/D
QFNS556,2302,20,DF
QFNS556,2330,21,PMC
QFNS556,6008,22,SLB
QFNS556,2403,23,C/D
QFNS556,2410,24,S/P
QFNS556,2420,25,SP-I
QFNS556,2425,26,INK CURE
QFNS556,2320,27,T/M
QFNS556,2430,28,F/S
QFNS556,2435,29,P/P
QFNS556,2460,30,F/V
QFNS556,2470,31,4IP
QFNS556,2472,32,PKC
QFNS556,2480,33,PACK
QFNS556,2490,34,SHIP
QFNS605,2000,1,IQC
QFNS605,2003,2,TPM
QFNS605,2005,3,TAPING
QFNS605,2010,4,LAPPING
QFNS605,2020,5,A21 QUEUE
QFNS605,2030,6,W/M
QFNS605,2040,7,D/S
QFNS605,2050,8,A31
QFNS605,2060,9,2IP
QFNS605,2070,10,D/A
QFNS605,2080,11,D/A CURE
QFNS605,2150,12,PLASMA
QFNS605,2090,13,POST D/A Q
QFNS605,2200,14,W/B
QFNS605,2209,15,BMP
QFNS605,2210,16,3IP
QFNS605,2230,17,M/D QUEUE
QFNS605,2251,18,PLASMA
QFNS605,2260,19,PMT
QFNS605,2300,20,M/D
QFNS605,2302,21,DF
QFNS605,2330,22,PMC
QFNS605,6008,23,SLB
QFNS605,2403,24,C/D
QFNS605,2410,25,S/P
QFNS605,2420,26,SP-I
QFNS605,2425,27,INK CURE
QFNS605,2320,28,T/M
QFNS605,2430,29,F/S
QFNS605,2435,30,P/P
QFNS605,2460,31,F/V
QFNS605,2470,32,4IP
QFNS605,2480,33,PACK
QFNS605,2490,34,SHIP
SMT001,5030,1,SLM
SMT001,2051,2,SMTC
SMT001,2052,3,SMT
SMT001,2054,4,SMTI
SMT001,2063,5,WAF-TRLT
TSOPLF01,5030,1,SLM
TSOPLF01,5080,2,MAT-TRLT
WL002,2000,1,IQC
WL002,2030,2,W/M
WL002,2040,3,D/S
WL002,2050,4,A31
WL002,2060,5,2IP
WL002,2061,6,UV
WL002,2068,7,WPP
WL002,3720,8,DTR
WL002,2470,9,4IP
WL002,2480,10,PACK
WL002,2490,11,SHIP
WL008,2000,1,IQC
WL008,2005,2,TAPING
WL008,2010,3,LAPPING
WL008,2020,4,A21 QUEUE
WL008,2021,5,WBC
WL008,2022,6,WC
WL008,2025,7,WMK
WL008,2027,8,2IP3
WL008,2480,9,PACK
WL008,2490,10,SHIP
WL009,2000,1,IQC
WL009,2030,2,W/M
WL009,2040,3,D/S
WL009,2050,4,A31
WL009,2060,5,2IP
WL009,2480,6,PACK
WL009,2490,7,SHIP
WL010,2000,1,IQC
WL010,2050,2,A31
WL010,2061,3,UV
WL010,2068,4,WPP
WL010,3720,5,DTR
WL010,2470,6,4IP
WL010,2480,7,PACK
WL010,2490,8,SHIP
WL014,2000,1,IQC
WL014,2005,2,TAPING
WL014,2010,3,LAPPING
WL014,2020,4,A21 QUEUE
WL014,2021,5,WBC
WL014,2022,6,WC
WL014,2025,7,WMK
WL014,2027,8,2IP3
WL014,2030,9,W/M
WL014,2040,10,D/S
WL014,2050,11,A31
WL014,2060,12,2IP
WL014,2061,13,UV
WL014,2068,14,WPP
WL014,3720,15,DTR
WL014,2470,16,4IP
WL014,2480,17,PACK
WL014,2490,18,SHIP
WL020,2000,1,IQC
WL020,2005,2,TAPING
WL020,2010,3,LAPPING
WL020,2020,4,A21 QUEUE
WL020,2022,5,WC
WL020,2025,6,WMK
WL020,2027,7,2IP3
WL020,2040,8,D/S
WL020,2050,9,A31
WL020,2060,10,2IP
WL020,2068,11,WPP
WL020,3720,12,DTR
WL020,2470,13,4IP
WL020,2480,14,PACK
WL020,2490,15,SHIP
WL032,2000,1,IQC
WL032,2005,2,TAPING
WL032,2010,3,LAPPING
WL032,2020,4,A21 QUEUE
WL032,2022,5,WC
WL032,2025,6,WMK
WL032,2027,7,2IP3
WL032,2036,8,LGV
WL032,2040,9,D/S
WL032,2050,10,A31
WL032,2060,11,2IP
WL032,2068,12,WPP
WL032,3720,13,DTR
WL032,2470,14,4IP
WL032,2480,15,PACK
WL032,2490,16,SHIP
WL034,2000,1,IQC
WL034,2005,2,TAPING
WL034,2010,3,LAPPING
WL034,2020,4,A21 QUEUE
WL034,2022,5,WC
WL034,2025,6,WMK
WL034,2027,7,2IP3
WL034,2480,8,PACK
WL034,2490,9,SHIP
WL035,2000,1,IQC
WL035,2050,2,A31
WL035,2068,3,WPP
WL035,3720,4,DTR
WL035,2470,5,4IP
WL035,2480,6,PACK
WL035,2490,7,SHIP
WL038,2000,1,IQC
WL038,2005,2,TAPING
WL038,2010,3,LAPPING
WL038,2020,4,A21 QUEUE
WL038,2025,5,WMK
WL038,2027,6,2IP3
WL038,2040,7,D/S
WL038,2050,8,A31
WL038,2060,9,2IP
WL038,2061,10,UV
WL038,2068,11,WPP
WL038,3720,12,DTR
WL038,2470,13,4IP
WL038,2480,14,PACK
WL038,2490,15,SHIP
WL041,2000,1,IQC
WL041,2005,2,TAPING
WL041,2010,3,LAPPING
WL041,2020,4,A21 QUEUE
WL041,2025,5,WMK
WL041,2027,6,2IP3
WL041,2030,7,W/M
WL041,2040,8,D/S
WL041,2050,9,A31
WL041,2060,10,2IP
WL041,2061,11,UV
WL041,2068,12,WPP
WL041,3720,13,DTR
WL041,2470,14,4IP
WL041,2480,15,PACK
WL041,2490,16,SHIP
WL044,2000,1,IQC
WL044,2005,2,TAPING
WL044,2010,3,LAPPING
WL044,2020,4,A21 QUEUE
WL044,2021,5,WBC
WL044,2022,6,WC
WL044,2025,7,WMK
WL044,2027,8,2IP3
WL044,2030,9,W/M
WL044,2480,10,PACK
WL044,2490,11,SHIP
WL045,2000,1,IQC
WL045,2005,2,TAPING
WL045,2010,3,LAPPING
WL045,2020,4,A21 QUEUE
WL045,2025,5,WMK
WL045,2027,6,2IP3
WL045,2030,7,W/M
WL045,2040,8,D/S
WL045,2050,9,A31
WL045,2056,10,AOI
WL045,2059,11,AOIR
WL045,2060,12,2IP
WL045,2061,13,UV
WL045,2068,14,WPP
WL045,3720,15,DTR
WL045,2470,16,4IP
WL045,2480,17,PACK
WL045,2490,18,SHIP
WL048,2000,1,IQC
WL048,2040,2,D/S
WL048,2050,3,A31
WL048,2060,4,2IP
WL048,2480,5,PACK
WL048,2490,6,SHIP
WL049,2000,1,IQC
WL049,2040,2,D/S
WL049,2050,3,A31
WL049,2060,4,2IP
WL049,2068,5,WPP
WL049,3720,6,DTR
WL049,2470,7,4IP
WL049,2480,8,PACK
WL049,2490,9,SHIP
WL050,2000,1,IQC
WL050,2005,2,TAPING
WL050,2010,3,LAPPING
WL050,2025,4,WMK
WL050,2027,5,2IP3
WL050,2020,6,A21 QUEUE
WL050,2030,7,W/M
WL050,2036,8,LGV
WL050,2040,9,D/S
WL050,2050,10,A31
WL050,2056,11,AOI
WL050,2059,12,AOIR
WL050,2060,13,2IP
WL050,2061,14,UV
WL050,2068,15,WPP
WL050,3720,16,DTR
WL050,2470,17,4IP
WL050,2480,18,PACK
WL050,2490,19,SHIP
WL058,2000,1,IQC
WL058,2003,2,TPM
WL058,2005,3,TAPING
WL058,2010,4,LAPPING
WL058,2020,5,A21 QUEUE
WL058,2025,6,WMK
WL058,2027,7,2IP3
WL058,2030,8,W/M
WL058,2036,9,LGV
WL058,2040,10,D/S
WL058,2050,11,A31
WL058,2056,12,AOI
WL058,2059,13,AOIR
WL058,2060,14,2IP
WL058,2061,15,UV
WL058,2068,16,WPP
WL058,3720,17,DTR
WL058,2470,18,4IP
WL058,2480,19,PACK
WL058,2490,20,SHIP
